epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,454.235,0.61647,0.33802,0.89401,0.99465,1,0.995,0.80893,0.74571,0.36659,0.97166,0.006337,0.006337,0.006337
113,458.561,0.59895,0.33358,0.9113,0.99454,1,0.995,0.82617,0.73782,0.35747,0.96603,0.006304,0.006304,0.006304
114,462.634,0.60074,0.33951,0.91107,0.99483,1,0.995,0.80705,0.73511,0.36349,0.96871,0.006271,0.006271,0.006271
115,466.701,0.60388,0.33515,0.91934,0.99545,1,0.995,0.81856,0.74622,0.36239,0.97344,0.006238,0.006238,0.006238
116,471.022,0.58395,0.32902,0.8868,0.99301,0.99952,0.995,0.82743,0.75603,0.35593,0.97892,0.006205,0.006205,0.006205
117,475.209,0.58897,0.31525,0.88512,0.98949,0.99849,0.995,0.81286,0.75999,0.34969,0.9765,0.006172,0.006172,0.006172
118,479.216,0.6259,0.33038,0.91026,0.9899,0.99842,0.995,0.82091,0.75135,0.34582,0.97577,0.006139,0.006139,0.006139
119,483.156,0.59583,0.30807,0.9008,0.99668,0.98148,0.99412,0.82464,0.75983,0.35725,0.97833,0.006106,0.006106,0.006106
120,487.25,0.58247,0.30393,0.89895,0.98736,0.99845,0.995,0.81621,0.75934,0.34565,0.97266,0.006073,0.006073,0.006073
121,491.333,0.57606,0.31281,0.8845,0.99367,0.98148,0.99412,0.82637,0.74771,0.34987,0.97436,0.00604,0.00604,0.00604
122,495.278,0.58536,0.31038,0.90095,0.99219,0.99111,0.995,0.82167,0.74523,0.34781,0.98267,0.006007,0.006007,0.006007
123,499.154,0.56884,0.31006,0.89121,0.99219,0.99111,0.995,0.82167,0.74523,0.34781,0.98267,0.005974,0.005974,0.005974
124,503.14,0.55318,0.30792,0.91307,0.99444,0.98148,0.99412,0.81781,0.76328,0.36685,0.98552,0.005941,0.005941,0.005941
125,506.931,0.5963,0.32152,0.89572,0.99385,0.98903,0.995,0.80769,0.75003,0.3521,0.98792,0.005908,0.005908,0.005908
126,510.856,0.56584,0.30803,0.88714,0.98938,0.98148,0.99412,0.7932,0.76591,0.36065,0.99014,0.005875,0.005875,0.005875
127,514.658,0.54847,0.29655,0.8774,0.99215,0.98148,0.99262,0.80106,0.73903,0.35484,0.98263,0.005842,0.005842,0.005842
128,518.469,0.56293,0.30442,0.87812,0.99099,0.98148,0.99033,0.8045,0.77915,0.36254,0.99255,0.005809,0.005809,0.005809
129,522.361,0.56769,0.30275,0.87912,0.99347,0.98148,0.98944,0.82113,0.72019,0.34743,0.97349,0.005776,0.005776,0.005776
130,526.346,0.55859,0.30712,0.87994,0.99168,0.98148,0.99412,0.80609,0.77964,0.35634,0.98922,0.005743,0.005743,0.005743
131,530.27,0.56458,0.30258,0.87157,0.99333,0.98148,0.99197,0.81377,0.75298,0.36282,0.97665,0.00571,0.00571,0.00571
132,534.194,0.53609,0.29889,0.87375,0.99471,0.9885,0.995,0.81881,0.76108,0.34984,0.98731,0.005677,0.005677,0.005677
133,538.192,0.5271,0.2889,0.86207,0.995,0.98783,0.995,0.80478,0.75118,0.36917,0.97507,0.005644,0.005644,0.005644
134,542.182,0.56746,0.30349,0.86993,0.99441,1,0.995,0.7943,0.81581,0.3561,1.00565,0.005611,0.005611,0.005611
135,546.371,0.58101,0.31142,0.88068,0.99528,0.98914,0.995,0.81595,0.73533,0.33875,0.96904,0.005578,0.005578,0.005578
136,550.327,0.53994,0.28538,0.87455,0.99534,1,0.995,0.79596,0.83676,0.34164,1.00547,0.005545,0.005545,0.005545
137,554.114,0.60734,0.30452,0.88739,0.99229,0.99861,0.995,0.81365,0.72076,0.31434,0.96618,0.005512,0.005512,0.005512
138,558.052,0.53017,0.27441,0.8778,0.99536,0.9993,0.995,0.79777,0.80612,0.32773,1.00291,0.005479,0.005479,0.005479
139,561.844,0.55206,0.29805,0.86463,0.99536,0.9993,0.995,0.79777,0.80612,0.32773,1.00291,0.005446,0.005446,0.005446
140,565.907,0.54043,0.27942,0.86875,0.99598,0.9999,0.995,0.80786,0.76256,0.32986,0.98164,0.005413,0.005413,0.005413
141,569.877,0.5566,0.28387,0.86755,0.99409,0.99907,0.995,0.7962,0.79417,0.33193,0.99838,0.00538,0.00538,0.00538
142,573.915,0.52471,0.28072,0.87014,0.99381,0.9992,0.995,0.80456,0.75128,0.32635,0.98165,0.005347,0.005347,0.005347
143,578.01,0.53644,0.28021,0.86381,0.9966,0.99995,0.995,0.77888,0.81856,0.34884,1.00583,0.005314,0.005314,0.005314
144,582.004,0.52859,0.27389,0.86572,0.9968,1,0.995,0.80223,0.74319,0.32276,0.97764,0.005281,0.005281,0.005281
145,586.042,0.53017,0.27709,0.85769,0.9966,0.99993,0.995,0.78594,0.8181,0.34135,1.0069,0.005248,0.005248,0.005248
146,590.138,0.53084,0.27317,0.88044,0.99624,1,0.995,0.80011,0.72822,0.314,0.97655,0.005215,0.005215,0.005215
147,594.069,0.53099,0.28165,0.85839,0.99612,1,0.995,0.79363,0.82072,0.34364,1.00084,0.005182,0.005182,0.005182
148,597.856,0.52347,0.27975,0.86001,0.98751,0.99844,0.995,0.80179,0.73572,0.31921,0.97716,0.005149,0.005149,0.005149
149,601.765,0.52059,0.26886,0.85207,0.98876,0.99855,0.995,0.77665,0.83686,0.33968,1.01163,0.005116,0.005116,0.005116
150,605.774,0.51557,0.27126,0.85949,0.98583,0.99853,0.995,0.80534,0.72743,0.3249,0.98564,0.005083,0.005083,0.005083
151,609.745,0.48354,0.26532,0.84458,0.98204,0.99738,0.995,0.77993,0.82033,0.33521,1.0236,0.00505,0.00505,0.00505
152,613.694,0.48839,0.26444,0.8508,0.98481,0.99838,0.995,0.79931,0.75357,0.31624,0.99258,0.005017,0.005017,0.005017
153,617.746,0.53465,0.28091,0.86292,0.98173,0.99822,0.995,0.79828,0.79867,0.32651,1.0141,0.004984,0.004984,0.004984
154,621.555,0.47908,0.25945,0.85018,0.98462,0.99839,0.995,0.80505,0.76553,0.33525,0.99878,0.004951,0.004951,0.004951
155,625.466,0.51509,0.27605,0.85548,0.98462,0.99839,0.995,0.80505,0.76553,0.33525,0.99878,0.004918,0.004918,0.004918
156,629.533,0.48211,0.262,0.85515,0.98663,1,0.995,0.79428,0.80751,0.33817,1.01899,0.004885,0.004885,0.004885
157,633.523,0.46734,0.25774,0.83642,0.98328,1,0.995,0.80083,0.74524,0.32967,0.99035,0.004852,0.004852,0.004852
158,637.639,0.49871,0.26326,0.86231,0.99031,1,0.995,0.79065,0.78892,0.34445,1.01587,0.004819,0.004819,0.004819
159,641.612,0.49657,0.26788,0.84589,0.98451,1,0.995,0.81062,0.74308,0.33232,0.99062,0.004786,0.004786,0.004786
160,645.453,0.49116,0.27316,0.84704,0.99014,1,0.995,0.79823,0.78637,0.34221,1.0047,0.004753,0.004753,0.004753
161,649.399,0.47629,0.27233,0.85966,0.99094,1,0.995,0.81483,0.75457,0.35242,0.99087,0.00472,0.00472,0.00472
162,653.392,0.47213,0.27027,0.84268,0.99248,1,0.995,0.8057,0.75974,0.34761,0.99797,0.004687,0.004687,0.004687
163,657.219,0.51076,0.27797,0.85084,0.99238,0.99952,0.995,0.81947,0.73654,0.32032,0.99023,0.004654,0.004654,0.004654
164,661.145,0.47048,0.26047,0.85541,0.99291,0.99974,0.995,0.80311,0.7852,0.34385,1.01373,0.004621,0.004621,0.004621
165,665.243,0.48736,0.25923,0.85844,0.99441,1,0.995,0.80779,0.76507,0.33559,1.0046,0.004588,0.004588,0.004588
166,669.18,0.4559,0.25461,0.84704,0.99367,1,0.995,0.7918,0.79398,0.33663,1.01751,0.004555,0.004555,0.004555
167,673.313,0.50189,0.26521,0.85388,0.99614,1,0.995,0.81074,0.74693,0.34004,0.99204,0.004522,0.004522,0.004522
168,677.098,0.46669,0.26068,0.85329,0.99344,1,0.995,0.79598,0.79107,0.3382,1.00946,0.004489,0.004489,0.004489
169,680.891,0.45169,0.25218,0.84474,0.99383,0.99974,0.995,0.81912,0.75104,0.33609,0.9901,0.004456,0.004456,0.004456
170,684.809,0.47519,0.26741,0.85818,0.98818,0.99857,0.995,0.79264,0.77492,0.34808,0.99879,0.004423,0.004423,0.004423
171,688.712,0.46037,0.26901,0.85752,0.98818,0.99857,0.995,0.79264,0.77492,0.34808,0.99879,0.00439,0.00439,0.00439
172,692.765,0.44234,0.25876,0.84554,0.99324,0.99936,0.995,0.81322,0.75245,0.35525,0.99801,0.004357,0.004357,0.004357
173,696.763,0.45765,0.27025,0.85089,0.99104,0.99855,0.995,0.80106,0.77006,0.35704,1.00028,0.004324,0.004324,0.004324
174,700.86,0.48308,0.26691,0.8483,0.99572,1,0.995,0.82155,0.74657,0.32716,0.99436,0.004291,0.004291,0.004291
175,704.912,0.45249,0.26122,0.83161,0.99149,0.99823,0.995,0.78799,0.76357,0.33496,0.99869,0.004258,0.004258,0.004258
176,708.93,0.46701,0.26129,0.85204,0.9906,0.99811,0.995,0.81558,0.73362,0.3287,0.99078,0.004225,0.004225,0.004225
177,712.872,0.44674,0.26094,0.82433,0.98765,0.99827,0.995,0.78611,0.77881,0.34982,1.01072,0.004192,0.004192,0.004192
178,716.908,0.43778,0.2562,0.84026,0.99341,0.99874,0.995,0.80619,0.76123,0.3274,1.00844,0.004159,0.004159,0.004159
179,720.976,0.42162,0.25006,0.83565,0.98952,0.99848,0.995,0.796,0.77905,0.32324,1.01425,0.004126,0.004126,0.004126
180,724.894,0.44532,0.25353,0.8368,0.9938,0.99932,0.995,0.80084,0.77893,0.3341,1.00714,0.004093,0.004093,0.004093
181,728.685,0.44546,0.25564,0.84137,0.98636,0.99849,0.995,0.80457,0.76192,0.31736,0.99808,0.00406,0.00406,0.00406
182,732.582,0.42415,0.24729,0.82407,0.99499,1,0.995,0.79873,0.76452,0.3143,1.00094,0.004027,0.004027,0.004027
183,736.659,0.40824,0.23655,0.83011,0.99147,0.99866,0.995,0.80164,0.76122,0.32609,0.99533,0.003994,0.003994,0.003994
184,740.742,0.43555,0.25093,0.83169,0.98891,0.99823,0.995,0.79233,0.78075,0.32333,1.00358,0.003961,0.003961,0.003961
185,744.792,0.4507,0.25846,0.84735,0.9912,0.9985,0.995,0.80558,0.73913,0.30522,0.99416,0.003928,0.003928,0.003928
186,748.757,0.41757,0.23496,0.82832,0.99696,0.98148,0.99412,0.79923,0.79375,0.31549,1.01296,0.003895,0.003895,0.003895
