epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,499.008,0.50858,0.293,0.9141,0.99581,1,0.995,0.82136,0.71458,0.34096,1.04746,0.005908,0.005908,0.005908
126,503.138,0.50289,0.28844,0.90724,0.99462,1,0.995,0.80706,0.78898,0.33806,1.0968,0.005875,0.005875,0.005875
127,507.196,0.495,0.2839,0.90028,0.99401,1,0.995,0.81728,0.69213,0.33534,1.03434,0.005842,0.005842,0.005842
128,511.185,0.51002,0.28606,0.89036,0.99473,1,0.995,0.80649,0.75705,0.33322,1.06833,0.005809,0.005809,0.005809
129,515.135,0.51172,0.28943,0.9146,0.9951,1,0.995,0.81262,0.69893,0.33192,1.03931,0.005776,0.005776,0.005776
130,518.947,0.48842,0.29362,0.89242,0.99616,0.99438,0.995,0.81443,0.74218,0.3256,1.0653,0.005743,0.005743,0.005743
131,522.739,0.49826,0.29628,0.9119,0.99287,0.99597,0.995,0.8181,0.70701,0.34765,1.04585,0.00571,0.00571,0.00571
132,526.656,0.47472,0.29892,0.89638,0.98956,0.98148,0.99412,0.7965,0.76176,0.35043,1.0757,0.005677,0.005677,0.005677
133,530.689,0.48265,0.30779,0.90121,0.99246,0.98148,0.99412,0.81227,0.73555,0.38801,1.07063,0.005644,0.005644,0.005644
134,534.668,0.48458,0.31917,0.90221,0.98962,0.98148,0.99412,0.79729,0.7912,0.3805,1.08683,0.005611,0.005611,0.005611
135,538.964,0.48482,0.31559,0.89764,0.98748,0.98148,0.99333,0.81875,0.71808,0.35875,1.05795,0.005578,0.005578,0.005578
136,543.019,0.47203,0.30606,0.88658,0.99432,0.96045,0.99222,0.79833,0.79445,0.36878,1.08627,0.005545,0.005545,0.005545
137,547.024,0.48847,0.30939,0.90808,0.98345,0.97615,0.99412,0.82866,0.72278,0.34562,1.05786,0.005512,0.005512,0.005512
138,551.209,0.47007,0.29429,0.89571,0.98716,0.9778,0.99412,0.80133,0.75296,0.35995,1.0633,0.005479,0.005479,0.005479
139,555.242,0.45936,0.28831,0.89406,0.98716,0.9778,0.99412,0.80133,0.75296,0.35995,1.0633,0.005446,0.005446,0.005446
140,559.388,0.47133,0.29127,0.89626,0.9842,0.98148,0.99412,0.81844,0.73549,0.35697,1.07076,0.005413,0.005413,0.005413
141,563.356,0.47579,0.28611,0.87749,0.99114,0.97974,0.99412,0.81039,0.75606,0.34261,1.06469,0.00538,0.00538,0.00538
142,567.337,0.45621,0.28735,0.90531,0.98821,0.98148,0.99412,0.81069,0.74029,0.35055,1.07876,0.005347,0.005347,0.005347
143,571.263,0.45993,0.28357,0.8817,0.99427,0.99815,0.995,0.81418,0.72908,0.33508,1.06667,0.005314,0.005314,0.005314
144,575.246,0.46008,0.28083,0.88632,0.99273,1,0.995,0.81789,0.76309,0.35026,1.09816,0.005281,0.005281,0.005281
145,579.214,0.4342,0.28026,0.87715,0.99223,1,0.995,0.82351,0.74012,0.34667,1.06997,0.005248,0.005248,0.005248
146,583.329,0.45604,0.2875,0.89436,0.99443,1,0.995,0.80399,0.76403,0.34992,1.08794,0.005215,0.005215,0.005215
147,587.408,0.45405,0.28884,0.89204,0.99551,1,0.995,0.81652,0.73993,0.34488,1.08175,0.005182,0.005182,0.005182
